latitude,longitude,littoral_gradient_m,mach_m
-13.5,-71.5,21.77008909871577,0.1321394
-13.5,-70.5,21.749316440317152,0.1320622
-13.5,-69.5,21.727940075634084,0.1318997
-13.5,-68.5,21.70596651611433,0.1316519
-13.5,-67.5,21.683402455116976,0.1312683
-13.5,-66.5,21.660254765873585,0.1308847
-13.5,-65.5,21.636530499394542,0.1305011
-13.5,-64.5,21.612236882321234,0.1300488
-13.5,-63.5,21.587381314724766,0.1295278
-13.5,-62.5,21.5619713678518,0.1290068
-13.5,-61.5,21.53601478181831,0.1284858
-13.5,-60.5,21.50951946325185,0.12778640000000002
-13.5,-59.5,21.482493482883118,0.1277955
-13.5,-58.5,21.454945073087544,0.1285131
-13.5,-57.5,21.42688262537762,0.1289007
-13.5,-56.5,21.39831468784676,0.1292883
-13.5,-55.5,21.369249962565483,0.12967589999999998
-13.5,-54.5,21.339697302930666,0.12974349999999998
-13.5,-53.5,21.30966571096872,0.1294911
-13.5,-52.5,21.279164334593474,0.1292387
-13.5,-51.5,21.24820246481965,0.12898630000000003
-13.5,-50.5,21.216789532932708,0.1283163
-13.5,-49.5,21.18493510761601,0.1283388
-13.5,-48.5,21.15264889203609,0.1290538
-13.5,-47.5,21.119940720886973,0.1293412
-13.5,-46.5,21.086820557394446,0.1296286
-13.5,-45.5,21.053298490281147,0.129916
-13.5,-44.5,21.01938473069346,0.12990300000000002
-13.5,-43.5,20.98508960909108,0.1295896
-13.5,-42.5,20.95042357210027,0.1294498
-13.5,-41.5,20.915397179331723,0.12931
-13.5,-40.5,20.880021100163976,0.1291702
-13.5,-39.5,20.844306110493445,0.1295801
-13.5,-38.5,20.808263089451962,0.13053969999999998
-13.5,-37.5,20.77190301609289,0.13149929999999999
-13.5,-36.5,20.735236966046802,0.1324589
-13.5,-35.5,20.698276108147734,0.1332691
-13.5,-34.5,20.661031701031053,0.1337402
-13.5,-33.5,20.62351508970396,0.1338722
-13.5,-32.5,20.5857377020897,0.1332858
-13.5,-31.5,20.54771104554649,0.1326994
-13.5,-30.5,20.50944670336229,0.132113
-13.5,-29.5,20.470956331226407,0.1319441
-13.5,-28.5,20.432251653679053,0.1321927
-13.5,-27.5,20.393344460539957,0.1324413
-13.5,-26.5,20.35424660331704,0.1326899
-13.5,-25.5,20.314969991596374,0.1326541
-13.5,-24.5,20.275526589414362,0.132889
-13.5,-23.5,20.23592841161341,0.1333946
-13.5,-22.5,20.196187520182068,0.13400859999999998
-13.5,-21.5,20.15631602058085,0.13462259999999998
-13.5,-20.5,20.116326058054774,0.13523659999999998
-13.5,-19.5,20.076229813933818,0.13612069999999998
-13.5,-18.5,20.03603950192236,0.13727489999999998
-13.5,-17.5,19.99576736437878,0.1374105
-13.5,-16.5,19.955425668586287,0.1375461
-13.5,-15.5,19.915026703016224,0.13768170000000002
-13.5,-14.5,19.87458277358486,0.1381318
-13.5,-13.5,19.834106199904884,0.1388964
-13.5,-12.5,19.793609311532744,0.140023
-13.5,-11.5,19.753104444212944,0.1411496
-13.5,-10.5,19.71260393612045,0.1422762
-13.5,-9.5,19.672120124102356,0.1429724
-13.5,-8.5,19.631665339919987,0.1432382
-13.5,-7.5,19.591251906492495,0.143504
-13.5,-6.5,19.5508921341432,0.14376979999999998
-13.5,-5.5,19.510598316849727,0.143936
-13.5,-4.5,19.470382728499164,0.1439569
-13.5,-3.5,19.430257619149295,0.1438325
-13.5,-2.5,19.39023521129713,0.1437081
-13.5,-1.5,19.350327696155812,0.14358369999999998
-13.5,-0.5,19.31054722994104,0.1438269
-13.5,0.5,19.270905930168187,0.1439704
-13.5,1.5,19.231415871961175,0.1440142
-13.5,2.5,19.192089084374288,0.1443206
-13.5,3.5,19.152937546727987,0.144627
-13.5,4.5,19.11397318495991,0.1449334
-13.5,5.5,19.07520786799211,0.1458339
-13.5,6.5,19.03665340411566,0.14732849999999997
-13.5,7.5,18.998321537393746,0.1482981
-13.5,8.5,18.960223944084298,0.1492677
-13.5,9.5,18.922372229083297,0.15023730000000002
-13.5,10.5,18.884777922389816,0.1521144
-13.5,11.5,18.847452475593848,0.154899
-13.5,12.5,18.810407258388075,0.1576836
-13.5,13.5,18.77365355510452,0.1604682
-13.5,14.5,18.737202561277247,0.16323700000000002
-13.5,15.5,18.70106538023208,0.1648227
-13.5,16.5,18.665253019704434,0.1652253
-13.5,17.5,18.629776388486253,0.1673293
-13.5,18.5,18.59464629310307,0.16943329999999998
-13.5,19.5,18.55987343452226,0.1715373
-13.5,20.5,18.525468404893388,0.1717562
-13.5,21.5,18.491441684321778,0.17009
-13.5,22.5,18.457803637676133,0.1688922
-13.5,23.5,18.424564511431324,0.1676944
-13.5,24.5,18.3917344305472,0.1664966
-13.5,25.5,18.359323395384425,0.1657943
-13.5,26.5,18.32734127865829,0.1655875
-13.5,27.5,18.295797822431364,0.1653807
-13.5,28.5,18.264702635145984,0.1651739
-13.5,29.5,18.234065188697418,0.16539310000000002
-13.5,30.5,18.20389481554865,0.16564079999999998
-13.5,31.5,18.174200705887607,0.16591699999999998
-13.5,32.5,18.144991904827748,0.1655612
-13.5,33.5,18.116277309652823,0.1652054
-13.5,34.5,18.08806566710669,0.1648496
-13.5,35.5,18.06036557072896,0.1643504
-13.5,36.5,18.033185458237323,0.1637078
-13.5,37.5,18.006533608957348,0.1630652
-13.5,38.5,17.980418141300508,0.1624226
-13.5,39.5,17.954847010291235,0.1616344
-13.5,40.5,17.92982800514375,0.1613754
-13.5,41.5,17.905368746889383,0.1616456
-13.5,42.5,17.881476686055144,0.1627518
-13.5,43.5,17.858159100394207,0.163858
-13.5,44.5,17.83542309266905,0.1649642
-13.5,45.5,17.813275588487873,0.1646057
-13.5,46.5,17.791723334194995,0.1627825
-13.5,47.5,17.770772894815856,0.1609593
-13.5,48.5,17.750430652057247,0.1591361
-13.5,49.5,17.730702802363368,0.1578409
-13.5,50.5,17.711595355028344,0.1564756
-13.5,51.5,17.693114130365732,0.1550402
-13.5,52.5,17.675264757935594,0.1536048
-13.5,53.5,17.658052674829687,0.1521694
-13.5,54.5,17.641483124015256,0.15153560000000002
-13.5,55.5,17.625561152738,0.1506105
-13.5,56.5,17.610291610984603,0.1493941
-13.5,57.5,17.595679150005406,0.14895730000000001
-13.5,58.5,17.581728220897574,0.1485205
-13.5,59.5,17.568443073249263,0.1480837
-13.5,60.5,17.55582775384514,0.1474847
-13.5,61.5,17.543886105433703,0.1467235
-13.5,62.5,17.53262176555674,0.1458979
-13.5,63.5,17.522038165441298,0.14507230000000002
-13.5,64.5,17.512138528954498,0.1442467
-13.5,65.5,17.502925871621514,0.1435399
-13.5,66.5,17.494402999707013,0.1429519
-13.5,67.5,17.486572509360343,0.1423639
-13.5,68.5,17.479436785824724,0.1417759
-13.5,69.5,17.472998002710664,0.1415283
-13.5,70.5,17.467258121333877,0.1416186
-13.5,71.5,17.462218890117832,0.1420468
-13.5,72.5,17.457881844061173,0.142475
-13.5,73.5,17.45424830427015,0.1429032
-13.5,74.5,17.45131937755617,0.14360340000000002
-13.5,75.5,17.44909595609869,0.14379540000000002
-13.5,76.5,17.44757871717343,0.1434792
-13.5,77.5,17.446768122946054,0.143163
-13.5,78.5,17.446664420331423,0.1428468
-13.5,79.5,17.447267640918355,0.1420868
-13.5,80.5,17.448577600960014,0.1417263
-13.5,81.5,17.450593901429887,0.14176529999999998
-13.5,82.5,17.453315928143315,0.1418147
-13.5,83.5,17.456742851944593,0.1418641
-13.5,84.5,17.460873628959536,0.1419135
-13.5,85.5,17.465707000913444,0.1420134
-13.5,86.5,17.471241495514402,0.14216379999999998
-13.5,87.5,17.477475426901737,0.1418864
-13.5,88.5,17.484406896159566,0.14160899999999998
-13.5,89.5,17.4920337918952,0.1413316
-13.5,90.5,17.500353790882315,0.1412101
-13.5,91.5,17.509364358768625,0.1412445
-13.5,92.5,17.519062750847866,0.1412789
-13.5,93.5,17.529446012895853,0.14131329999999998
-13.5,94.5,17.540510982070387,0.14047010000000001
-13.5,95.5,17.552254287874668,0.13978100000000002
-13.5,96.5,17.564672353183983,0.139246
-13.5,97.5,17.57776139533535,0.138711
-13.5,98.5,17.59151742727973,0.138176
-13.5,99.5,17.605936258796536,0.1380438
-13.5,100.5,17.621013497770004,0.137993
-13.5,101.5,17.636744551527094,0.1380236
-13.5,102.5,17.653124628236437,0.1377658
-13.5,103.5,17.670148738367992,0.137508
-13.5,104.5,17.687811696212897,0.13725020000000002
-13.5,105.5,17.706108121463085,0.136545
-13.5,106.5,17.725032440850185,0.1353924
-13.5,107.5,17.744578889843186,0.1342398
-13.5,108.5,17.764741514404374,0.1330872
-13.5,109.5,17.785514172802994,0.1320472
-13.5,110.5,17.80689053748606,0.1312402
-13.5,111.5,17.828864097005816,0.1306662
-13.5,112.5,17.85142815800317,0.1300922
-13.5,113.5,17.87457584724656,0.12951820000000003
-13.5,114.5,17.898300113725604,0.12890320000000002
-13.5,115.5,17.92259373079891,0.12831050000000002
-13.5,116.5,17.94744929839538,0.1277401
-13.5,117.5,17.972859245268346,0.12787189999999998
-13.5,118.5,17.998815831301833,0.1280037
-13.5,119.5,18.025311149868294,0.12813549999999999
-13.5,120.5,18.052337130237024,0.1279439
-13.5,121.5,18.0798855400326,0.12742889999999998
-13.5,122.5,18.107947987742527,0.1264235
-13.5,123.5,18.136515925273386,0.1254181
-13.5,124.5,18.16558065055466,0.1244127
-13.5,125.5,18.195133310189476,0.1235528
-13.5,126.5,18.225164902151423,0.12283839999999999
-13.5,127.5,18.25566627852667,0.122124
-13.5,128.5,18.286628148300498,0.12140959999999999
-13.5,129.5,18.318041080187438,0.1206196
-13.5,130.5,18.349895505504133,0.12007259999999999
-13.5,131.5,18.382181721084056,0.11976859999999999
-13.5,132.5,18.41488989223317,0.11997739999999998
-13.5,133.5,18.4480100557257,0.12018619999999999
-13.5,134.5,18.481532122838995,0.120395
-13.5,135.5,18.515445882426686,0.12066660000000001
-13.5,136.5,18.549741004029066,0.121001
-13.5,137.5,18.584407041019873,0.1207454
-13.5,138.5,18.619433433788423,0.12048980000000001
-13.5,139.5,18.654809512956167,0.1202342
-13.5,140.5,18.690524502626698,0.1201167
-13.5,141.5,18.726567523668184,0.1201373
-13.5,142.5,18.762927597027257,0.1203729
-13.5,143.5,18.799593647073344,0.1206085
-13.5,144.5,18.83655450497241,0.1208441
-13.5,145.5,18.87379891208909,0.12097319999999999
-13.5,146.5,18.91131552341618,0.1209958
-13.5,147.5,18.949092911030448,0.1208612
-13.5,148.5,18.987119567573654,0.1207266
-13.5,149.5,19.025383909757853,0.120592
-13.5,150.5,19.06387428189374,0.1204731
-13.5,151.5,19.10257895944109,0.1203699
-13.5,152.5,19.14148615258019,0.1202667
-13.5,153.5,19.180584009803102,0.12016349999999999
-13.5,154.5,19.21986062152377,0.12054690000000001
-13.5,155.5,19.25930402370578,0.1206548
-13.5,156.5,19.298902201506735,0.1204872
-13.5,157.5,19.338643092938074,0.12031959999999998
-13.5,158.5,19.378514592539297,0.120152
-13.5,159.5,19.418504555065372,0.1195538
-13.5,160.5,19.45860079918633,0.1196538
-13.5,161.5,19.498791111197782,0.12045199999999999
-13.5,162.5,19.539063248741368,0.12160939999999998
-13.5,163.5,19.57940494453386,0.1227668
-13.5,164.5,19.61980391010392,0.1239242
-13.5,165.5,19.660247839535288,0.12449089999999999
-13.5,166.5,19.700724413215262,0.12446689999999999
-13.5,167.5,19.7412213015874,0.1244429
-13.5,168.5,19.7817261689072,0.1244189
-13.5,169.5,19.822226676999698,0.1252567
-13.5,170.5,19.862710489017786,0.12596690000000002
-13.5,171.5,19.903165273200155,0.1265495
-13.5,172.5,19.943578706627648,0.1271321
-13.5,173.5,19.983938478976945,0.12771470000000001
-13.5,174.5,20.02423229627042,0.1281671
-13.5,175.5,20.064447884620982,0.127787
-13.5,176.5,20.10457299397085,0.127787
-13.5,177.5,20.14459540182301,0.127787
-13.5,178.5,20.184502916964334,0.127787
-13.5,179.5,20.224283383179106,0.127787
-12.5,-179.5,20.241117863526668,0.1398838
-12.5,-178.5,20.280767368658083,0.14009439999999998
-12.5,-177.5,20.320252943940204,0.140305
-12.5,-176.5,20.359562561684296,0.1413848
-12.5,-175.5,20.398684247800002,0.1424646
-12.5,-174.5,20.43760608544274,0.14287439999999998
-12.5,-173.5,20.476316218643728,0.1426142
-12.5,-172.5,20.514802855921392,0.14235399999999998
-12.5,-171.5,20.553054273873197,0.1419934
-12.5,-170.5,20.591058820746678,0.1416328
-12.5,-169.5,20.628804919988703,0.1419631
-12.5,-168.5,20.66628107377179,0.14298429999999998
-12.5,-167.5,20.703475866496447,0.1440055
-12.5,-166.5,20.74037796826851,0.1463429
-12.5,-165.5,20.77697613835029,0.1486803
-12.5,-164.5,20.813259228584652,0.1503563
-12.5,-163.5,20.849216186790823,0.1513709
-12.5,-162.5,20.884836060131015,0.1523855
-12.5,-161.5,20.92010799844675,0.1539669
-12.5,-160.5,20.955021257563928,0.1555483
-12.5,-159.5,20.98956520256561,0.1564355
-12.5,-158.5,21.023729311031516,0.1566285
-12.5,-157.5,21.05750317624325,0.1568215
-12.5,-156.5,21.0908765103543,0.15830129999999998
-12.5,-155.5,21.12383914752379,0.15978109999999998
-12.5,-154.5,21.156381047013127,0.1608492
-12.5,-153.5,21.18849229624449,0.1615056
-12.5,-152.5,21.22016311382029,0.162162
-12.5,-151.5,21.251383852502695,0.1637768
-12.5,-150.5,21.282145002152255,0.1653916
-12.5,-149.5,21.3124371926248,0.1656685
-12.5,-148.5,21.342251196625664,0.1646075
-12.5,-147.5,21.371577932520417,0.16354649999999998
-12.5,-146.5,21.400408467101204,0.1619693
-12.5,-145.5,21.42873401830791,0.1603921
-12.5,-144.5,21.45654595790324,0.15935760000000002
-12.5,-143.5,21.483835814100974,0.1588658
-12.5,-142.5,21.51059527414655,0.15837400000000001
-12.5,-141.5,21.536816186849215,0.1571772
-12.5,-140.5,21.562490565064948,0.15598040000000002
-12.5,-139.5,21.587610588129433,0.1550733
-12.5,-138.5,21.612168604240303,0.1544559
-12.5,-137.5,21.636157132787954,0.1538385
-12.5,-136.5,21.659568866634203,0.1523761
-12.5,-135.5,21.68239667433813,0.1509137
-12.5,-134.5,21.704633602328368,0.1494426
-12.5,-133.5,21.726272877021238,0.1479628
-12.5,-132.5,21.747307906884043,0.146483
-12.5,-131.5,21.767732284442918,0.143641
-12.5,-130.5,21.787539788234604,0.140799
-12.5,-129.5,21.80672438470156,0.1392025
-12.5,-128.5,21.82528023002987,0.1388515
-12.5,-127.5,21.843201671929275,0.1385005
-12.5,-126.5,21.860483251354974,0.1387909
-12.5,-125.5,21.877119704170465,0.1390813
-12.5,-124.5,21.893105962751058,0.13890200000000003
-12.5,-123.5,21.90843715752752,0.13825300000000001
-12.5,-122.5,21.923108618469413,0.137604
-12.5,-121.5,21.937115876507608,0.1366466
-12.5,-120.5,21.950454664895613,0.1356892
-12.5,-119.5,21.96312092050927,0.13473079999999998
-12.5,-118.5,21.975110785084418,0.1337714
-12.5,-117.5,21.98642060639216,0.13281199999999999
-12.5,-116.5,21.997046939351364,0.13168259999999998
-12.5,-115.5,22.006986547078068,0.1305532
-12.5,-114.5,22.016236401871478,0.1301944
-12.5,-113.5,22.024793686136213,0.1306062
-12.5,-112.5,22.032655793240593,0.131018
-12.5,-111.5,22.039820328310633,0.1312876
-12.5,-110.5,22.046285108959538,0.13155719999999999
-12.5,-109.5,22.052048165952506,0.13149080000000002
-12.5,-108.5,22.057107743806547,0.1310884
-12.5,-107.5,22.061462301325232,0.130686
-12.5,-106.5,22.065110512068156,0.13064279999999998
-12.5,-105.5,22.068051264754985,0.13059959999999998
-12.5,-104.5,22.070283663603966,0.1306445
-12.5,-103.5,22.071807028604788,0.1307775
-12.5,-102.5,22.072620895725702,0.13091049999999999
-12.5,-101.5,22.07272501705491,0.1314187
-12.5,-100.5,22.07211936087604,0.1319269
-12.5,-99.5,22.070804111677838,0.1321309
-12.5,-98.5,22.068779670097946,0.1320307
-12.5,-97.5,22.06604665280088,0.1319305
-12.5,-96.5,22.062605892290183,0.1327393
-12.5,-95.5,22.058458436654842,0.1335481
-12.5,-94.5,22.05360554925002,0.1334931
-12.5,-93.5,22.04804870831223,0.1325743
-12.5,-92.5,22.041789606509052,0.1316555
-12.5,-91.5,22.034830150423527,0.13174550000000002
-12.5,-90.5,22.0271724599734,0.1318355
-12.5,-89.5,22.018818867765365,0.1319228
-12.5,-88.5,22.009771918384526,0.1320074
-12.5,-87.5,22.000034367619307,0.132092
-12.5,-86.5,21.989609181622,0.1322258
-12.5,-85.5,21.978499536005256,0.13235960000000002
-12.5,-84.5,21.966708814874742,0.132101
-12.5,-83.5,21.954240609798344,0.13145
-12.5,-82.5,21.9410987187121,0.130799
-12.5,-81.5,21.92728714476335,0.13066460000000002
-12.5,-80.5,21.912810095091316,0.1305302
-12.5,-79.5,21.897671979545564,0.1305851
-12.5,-78.5,21.881877409342742,0.1308293
-12.5,-77.5,21.865431195661934,0.1310735
-12.5,-76.5,21.848338348179148,0.13145030000000002
-12.5,-75.5,21.830604073541306,0.1318271
-12.5,-74.5,21.812233773780264,0.1320118
-12.5,-73.5,21.793233044667282,0.13200440000000002
-12.5,-72.5,21.773607674008517,0.131997
-12.5,-71.5,21.75336363988198,0.1319198
-12.5,-70.5,21.732507108816577,0.1318426
-12.5,-69.5,21.711044433913713,0.1316801
-12.5,-68.5,21.68898215291208,0.1314323
-12.5,-67.5,21.66632698619619,0.13118449999999998
-12.5,-66.5,21.643085834749286,0.1308009
-12.5,-65.5,21.619265778051247,0.1304173
-12.5,-64.5,21.594874071922092,0.129965
-12.5,-63.5,21.569918146311796,0.12944399999999998
-12.5,-62.5,21.544405603037053,0.128923
-12.5,-61.5,21.51834421346569,0.1282236
-12.5,-60.5,21.49174191614943,0.1275242
-12.5,-59.5,21.46460681440574,0.12753330000000002
-12.5,-58.5,21.436947173849475,0.1282509
-12.5,-57.5,21.408771419875094,0.12896849999999999
-12.5,-56.5,21.380088135090205,0.1293561
-12.5,-55.5,21.35090605670121,0.1297437
-12.5,-54.5,21.321234073851876,0.1298113
-12.5,-53.5,21.291081224915626,0.1295589
-12.5,-52.5,21.260456694742338,0.1293065
-12.5,-51.5,21.229369811860575,0.12863650000000001
-12.5,-50.5,21.197830045636,0.1279665
-12.5,-49.5,21.165847003386943,0.12798900000000002
-12.5,-48.5,21.1334304274579,0.128704
-12.5,-47.5,21.10059019225192,0.129419
-12.5,-46.5,21.067336301222785,0.1297064
-12.5,-45.5,21.033678883827836,0.1299938
-12.5,-44.5,20.999628192442458,0.1299808
-12.5,-43.5,20.9651945992371,0.1296674
-12.5,-42.5,20.930388593017828,0.129354
-12.5,-41.5,20.8952207760313,0.1292142
-12.5,-40.5,20.859701860735257,0.1290744
-12.5,-39.5,20.823842666535366,0.1294843
-12.5,-38.5,20.78765411648957,0.1304439
-12.5,-37.5,20.751147233980767,0.1314035
-12.5,-36.5,20.714333139359027,0.1322137
-12.5,-35.5,20.677223046554193,0.1330239
-12.5,-34.5,20.63982825966003,0.13349499999999997
-12.5,-33.5,20.60216016949088,0.133627
-12.5,-32.5,20.5642302501119,0.13375900000000002
-12.5,-31.5,20.526050055343973,0.1331726
-12.5,-30.5,20.48763121524429,0.13258620000000002
-12.5,-29.5,20.448985432563706,0.13241730000000002
-12.5,-28.5,20.410124479182002,0.1326659
-12.5,-27.5,20.371060192522034,0.1329145
-12.5,-26.5,20.331804471943936,0.1328787
-12.5,-25.5,20.292369275120485,0.13284289999999999
-12.5,-24.5,20.25276661439464,0.1330778
-12.5,-23.5,20.21300855312051,0.1335834
-12.5,-22.5,20.173107201988692,0.134089
-12.5,-21.5,20.13307471533728,0.13470300000000002
-12.5,-20.5,20.09292328744951,0.135317
-12.5,-19.5,20.05266514883927,0.1362011
-12.5,-18.5,20.012312562525576,0.13735529999999999
-12.5,-17.5,19.97187782029712,0.1385095
-12.5,-16.5,19.93137323896808,0.1386451
-12.5,-15.5,19.890811156626317,0.1387807
-12.5,-14.5,19.850203928875036,0.1392308
-12.5,-13.5,19.809563925069185,0.1399954
-12.5,-12.5,19.76890352454761,0.14076
-12.5,-11.5,19.7282351128622,0.1418866
-12.5,-10.5,19.687571078005114,0.1430132
-12.5,-9.5,19.646923806635293,0.14370940000000001
-12.5,-8.5,19.606305680305354,0.1439752
-12.5,-7.5,19.565729071690054,0.144241
-12.5,-6.5,19.52520634081745,0.1444072
-12.5,-5.5,19.484749831303922,0.1445734
-12.5,-4.5,19.444371866594178,0.1445943
-12.5,-3.5,19.404084746207417,0.14446989999999998
-12.5,-2.5,19.36390074199078,0.14434550000000002
-12.5,-1.5,19.32383209438122,0.14458870000000001
-12.5,-0.5,19.283891008676957,0.1448319
-12.5,0.5,19.244089651319612,0.1449754
-12.5,1.5,19.204440146188198,0.14501920000000001
-12.5,2.5,19.164954570906076,0.145063
-12.5,3.5,19.12564495316198,0.1453694
-12.5,4.5,19.086523267046278,0.14567580000000002
-12.5,5.5,19.04760142940354,0.1465763
-12.5,6.5,19.008891296202552,0.1480709
-12.5,7.5,18.970404658924885,0.1495655
-12.5,8.5,18.932153240973083,0.1505351
-12.5,9.5,18.894148694099602,0.1515047
-12.5,10.5,18.856402594857578,0.1533818
-12.5,11.5,18.818926441074492,0.15616639999999998
-12.5,12.5,18.78173164834983,0.158951
-12.5,13.5,18.74482954657777,0.16171980000000002
-12.5,14.5,18.708231376495988,0.1644886
-12.5,15.5,18.671948286261628,0.1660743
-12.5,16.5,18.635991328055457,0.1664769
-12.5,17.5,18.600371454715265,0.16687950000000001
-12.5,18.5,18.56509951639953,0.1689835
-12.5,19.5,18.530186257282352,0.1710875
-12.5,20.5,18.49564231228067,0.1713064
-12.5,21.5,18.461478203814764,0.1696402
-12.5,22.5,18.42770433860303,0.167974
-12.5,23.5,18.39433100449198,0.16677619999999999
-12.5,24.5,18.36136836732249,0.1655784
-12.5,25.5,18.328826467833153,0.1648761
-12.5,26.5,18.29671521860179,0.1646693
-12.5,27.5,18.26504440102599,0.1644625
-12.5,28.5,18.233823662343585,0.16468170000000001
-12.5,29.5,18.203062512694025,0.16490090000000002
-12.5,30.5,18.17277032222148,0.1651486
-12.5,31.5,18.142956318220616,0.1654248
-12.5,32.5,18.113629582325864,0.165701
-12.5,33.5,18.084799047745076,0.1653452
-12.5,34.5,18.05647349653837,0.1649894
-12.5,35.5,18.02866155694304,0.1644902
-12.5,36.5,18.001371700745306,0.16384759999999998
-12.5,37.5,17.97461224069973,0.163205
-12.5,38.5,17.948391327997065,0.1624168
-12.5,39.5,17.922716949781332,0.1616286
-12.5,40.5,17.897596926716847,0.1613696
-12.5,41.5,17.873038910605974,0.1616398
-12.5,42.5,17.849050382058326,0.16191
-12.5,43.5,17.825638648212077,0.1630162
-12.5,44.5,17.80281084050815,0.1641224
-12.5,45.5,17.780573912517912,0.16376390000000002
-12.5,46.5,17.758934637825043,0.1619407
-12.5,47.5,17.737899607962238,0.1601175
-12.5,48.5,17.717475230403362,0.1588223
-12.5,49.5,17.697667726611677,0.1575271
-12.5,50.5,17.67848313014472,0.15616180000000002
-12.5,51.5,17.659927284816412,0.15472640000000001
-12.5,52.5,17.642005842917005,0.153291
-12.5,53.5,17.624724263491306,0.1526572
-12.5,54.5,17.608087810675816,0.1520234
-12.5,55.5,17.592101552095222,0.1510983
-12.5,56.5,17.57677035731876,0.1498819
-12.5,57.5,17.562098896376867,0.1486655
-12.5,58.5,17.548091638338672,0.1482287
-12.5,59.5,17.534752849950667,0.1477919
-12.5,60.5,17.52208659433701,0.1471929
-12.5,61.5,17.510096729761862,0.1464317
-12.5,62.5,17.49878690845412,0.14567049999999998
-12.5,63.5,17.488160575494916,0.1448449
-12.5,64.5,17.478220967768213,0.14401930000000002
-12.5,65.5,17.468971112974803,0.1433125
-12.5,66.5,17.460413828710067,0.1427245
-12.5,67.5,17.452551721605687,0.1421365
-12.5,68.5,17.445387186535648,0.1418889
-12.5,69.5,17.43892240588674,0.14164130000000003
-12.5,70.5,17.43315934889377,0.1417316
-12.5,71.5,17.428099771039733,0.1421598
-12.5,72.5,17.423745213521048,0.142588
-12.5,73.5,17.420097002778125,0.1432882
-12.5,74.5,17.417156250091296,0.14398840000000002
-12.5,75.5,17.414923851242314,0.14418040000000001
-12.5,76.5,17.413400486241493,0.1438642
-12.5,77.5,17.412586619120574,0.143548
-12.5,78.5,17.41248249779137,0.142788
-12.5,79.5,17.413088153970236,0.14202800000000002
-12.5,80.5,17.414403403168443,0.1416675
-12.5,81.5,17.416427844748334,0.14170649999999999
-12.5,82.5,17.419160862045402,0.1417455
-12.5,83.5,17.422601622556098,0.1417949
-12.5,84.5,17.42674907819144,0.14184429999999998
-12.5,85.5,17.43160196559626,0.1419442
-12.5,86.5,17.43715880653405,0.1420946
-12.5,87.5,17.443417908337228,0.142245
-12.5,88.5,17.450377364422753,0.1419676
-12.5,89.5,17.458035054872877,0.1416902
-12.5,90.5,17.466388647080915,0.1415687
-12.5,91.5,17.475435596461754,0.1416031
-12.5,92.5,17.485173147226973,0.1416375
-12.5,93.5,17.495598333224276,0.1407943
-12.5,94.5,17.506707978841025,0.1399511
-12.5,95.5,17.518498699971534,0.139262
-12.5,96.5,17.530966905047936,0.13872700000000002
-12.5,97.5,17.54410879613418,0.13819199999999998
-12.5,98.5,17.55792037008293,0.13805979999999998
-12.5,99.5,17.572397419754964,0.1379276
-12.5,100.5,17.587535535300717,0.1378768
-12.5,101.5,17.603330105503538,0.1379074
-12.5,102.5,17.619776319184346,0.137938
-12.5,103.5,17.636869166667132,0.1376802
-12.5,104.5,17.654603441304975,0.13742240000000003
-12.5,105.5,17.672973741066016,0.1367172
-12.5,106.5,17.691974470178998,0.1355646
-12.5,107.5,17.711599840837764,0.134412
-12.5,108.5,17.7318438749643,0.133372
-12.5,109.5,17.752700406029703,0.132332
-12.5,110.5,17.774163080932567,0.131525
-12.5,111.5,17.7962253619342,0.130951
-12.5,112.5,17.81888052865009,0.13037700000000002
-12.5,113.5,17.842121680096994,0.12976200000000002
-12.5,114.5,17.86594173679503,0.129147
-12.5,115.5,17.890333442924184,0.1285543
-12.5,116.5,17.915289368534484,0.1279839
-12.5,117.5,17.940801911809228,0.1274135
-12.5,118.5,17.96686330138059,0.1275453
-12.5,119.5,17.99346559869685,0.1276771
-12.5,120.5,18.02060070044054,0.1274855
-12.5,121.5,18.0482603409968,0.1269705
-12.5,122.5,18.076436094971182,0.1264555
-12.5,123.5,18.105119379756076,0.1254501
-12.5,124.5,18.13430145814507,0.12444469999999999
-12.5,125.5,18.163973440994404,0.1235848
-12.5,126.5,18.194126289930654,0.12287039999999999
-12.5,127.5,18.22475082010394,0.12215599999999999
-12.5,128.5,18.255837702985705,0.121366
-12.5,129.5,18.28737746921028,0.12057599999999999
-12.5,130.5,18.319360511459337,0.120029
-12.5,131.5,18.35177708738838,0.119725
-12.5,132.5,18.38461732259436,0.119421
-12.5,133.5,18.417871213623496,0.11962980000000001
-12.5,134.5,18.451528631018444,0.1198386
-12.5,135.5,18.485579322403822,0.12011020000000001
-12.5,136.5,18.52001291560918,0.1204446
-12.5,137.5,18.554818921828453,0.120779
-12.5,138.5,18.58998673881498,0.1205234
-12.5,139.5,18.625505654111024,0.12026780000000001
-12.5,140.5,18.661364848310914,0.1201503
-12.5,141.5,18.69755339835671,0.1201709
-12.5,142.5,18.734060280865513,0.1201915
-12.5,143.5,18.770874375487253,0.12042710000000001
-12.5,144.5,18.807984468292087,0.1206627
-12.5,145.5,18.84537925518625,0.1207918
-12.5,146.5,18.8830473453554,0.1208144
-12.5,147.5,18.92097726473438,0.120837
-12.5,148.5,18.959157459502304,0.1207024
-12.5,149.5,18.99757629960199,0.12056779999999999
